,Breach Type Description_Both,Breach Type Description_Electronic,Breach Type Description_Paper,Breach Type Description_Undefined,Date Reported To OCA,Organization Name,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen,Keywords,Organization Categories
18570,0.0,1.0,0.0,0.0,2021-01-26,Main Street Bank,False,1.0,False,False,False,True,False,False,False,"['street', 'main', 'bank']",Finance
18571,0.0,1.0,0.0,0.0,2021-01-26,Mutual one Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18572,0.0,1.0,0.0,0.0,2021-01-26,Mutual one Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18573,0.0,1.0,0.0,0.0,2021-01-26,Mutual one Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18574,0.0,1.0,0.0,0.0,2021-01-26,Mutual one Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18575,0.0,1.0,0.0,0.0,2021-01-26,Mutual one Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18576,0.0,1.0,0.0,0.0,2021-01-26,The Cooperative Bank of Cape Cod,False,168.0,False,False,False,True,False,False,False,"['cod', 'cape', 'bank', 'cooperative']",Technology
18577,0.0,1.0,0.0,0.0,2021-01-26,Spaulding Rehabilitation Network,True,1.0,False,False,False,False,True,False,False,"['network', 'rehabilitation', 'spaulding']",Other
18578,0.0,1.0,0.0,0.0,2021-01-26,"TPG Advisors, LLC",True,34.0,True,False,True,False,True,False,False,"['tpg', 'llc', 'advisors']",Corporation
18579,0.0,1.0,0.0,0.0,2021-01-26,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18580,0.0,1.0,0.0,0.0,2021-01-27,"Auris Health, Inc.",True,14.0,True,True,False,False,True,False,False,"['health', 'auris', 'inc']",Healthcare
18581,0.0,1.0,0.0,0.0,2021-01-27,"DiPrete Engineering Associates, Inc.",True,1.0,False,False,True,False,True,False,False,"['associates', 'inc', 'engineering', 'diprete']",Corporation
18582,0.0,1.0,0.0,0.0,2021-01-27,Diversified Gas & Oil Corporation,True,135.0,True,False,False,False,True,False,False,"['oil', 'gas', 'corporation', 'diversified']",Corporation
18583,0.0,1.0,0.0,0.0,2021-01-27,WINCHESTER SAVINGS BANK,False,6.0,False,False,False,True,False,False,False,"['savings', 'winchester', 'bank']",Finance
18584,0.0,1.0,0.0,0.0,2021-01-27,WINCHESTER SAVINGS BANK,False,2.0,False,False,False,True,False,False,False,"['savings', 'winchester', 'bank']",Finance
18585,0.0,1.0,0.0,0.0,2021-01-27,The Trustees of the Stevens Institute of Technology,False,2.0,False,True,False,False,False,False,False,"['stevens', 'trustees', 'technology', 'institute']",Technology
18586,0.0,0.0,1.0,0.0,2021-01-27,Oldfields School,False,13.0,False,True,False,False,True,False,False,"['school', 'oldfields']",Other
18587,0.0,0.0,1.0,0.0,2021-01-27,American Frame Corporation,True,1381.0,True,False,False,True,False,False,False,"['american', 'corporation', 'frame']",Technology
18588,0.0,0.0,1.0,0.0,2021-01-27,SAVERS BANK,False,1.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
18589,0.0,0.0,1.0,0.0,2021-01-27,SAVERS BANK,False,1.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
18590,0.0,1.0,0.0,0.0,2021-01-28,Carnegie Hill Endoscopy LLC,True,1.0,False,False,False,False,False,False,False,"['endoscopy', 'llc', 'carnegie', 'hill']",Technology
18591,0.0,1.0,0.0,0.0,2021-01-28,"American Express Travel Related Services Company, Inc",False,24.0,False,False,False,True,False,False,False,"['express', 'services', 'travel', 'related', 'american', 'company', 'inc']",Technology
18592,0.0,1.0,0.0,0.0,2021-01-28,St. Andrew's-Sewanee School,False,10.0,True,False,False,False,True,False,False,['school'],Other
18593,0.0,1.0,0.0,0.0,2021-01-28,"Citibank, N.A.",True,2.0,False,True,False,False,False,False,False,['citibank'],Finance
18594,0.0,1.0,0.0,0.0,2021-01-28,Young & Borlik Architects,True,2.0,False,True,False,False,True,False,False,"['borlik', 'architects', 'young']",Technology
18595,0.0,1.0,0.0,0.0,2021-01-28,"Associated Foreign Exchange, Inc.",True,20.0,True,True,True,False,True,False,False,"['exchange', 'foreign', 'inc', 'associated']",Corporation
18596,0.0,1.0,0.0,0.0,2021-01-29,Salem Five Cents Savings Bank,False,9.0,False,False,False,True,False,False,False,"['savings', 'five', 'cents', 'salem', 'bank']",Finance
18597,0.0,1.0,0.0,0.0,2021-01-29,WINCHESTER SAVINGS BANK,False,3.0,False,False,False,True,False,False,False,"['savings', 'winchester', 'bank']",Finance
18598,0.0,1.0,0.0,0.0,2021-01-29,Rockland Trust,True,2.0,False,True,False,False,True,False,False,"['trust', 'rockland']",Other
18599,0.0,1.0,0.0,0.0,2021-01-29,"Wind River Systems, Inc.",True,308.0,True,False,True,False,True,False,False,"['wind', 'inc', 'river', 'systems']",Technology
18600,0.0,1.0,0.0,0.0,2021-01-29,The Mid-America Management Corporation,True,5.0,True,False,False,False,True,False,False,"['management', 'corporation']",Technology
18601,0.0,1.0,0.0,0.0,2021-01-29,Avantax Wealth Management,False,4.0,True,True,False,False,True,False,False,"['avantax', 'management', 'wealth']",Finance
18602,0.0,1.0,0.0,0.0,2021-01-29,The Village Bank,False,3.0,False,False,False,True,False,False,False,"['bank', 'village']",Finance
18603,0.0,1.0,0.0,0.0,2021-01-29,"Lynn Community Health, Inc.",True,1800.0,True,False,False,False,True,False,False,"['health', 'community', 'inc', 'lynn']",Healthcare
18604,0.0,1.0,0.0,0.0,2021-01-29,San Francisco Conservatory of Music,False,34.0,True,False,False,False,True,False,False,"['francisco', 'music', 'san', 'conservatory']",Corporation
18605,0.0,1.0,0.0,0.0,2021-01-29,Colgate Rochester Crozer Divinity School,False,6.0,True,False,False,False,True,False,False,"['crozer', 'school', 'colgate', 'rochester', 'divinity']",Corporation
18606,0.0,1.0,0.0,0.0,2021-01-29,Carmel Clay Parks & Recreation,True,2.0,True,False,False,False,True,False,False,"['parks', 'recreation', 'clay', 'carmel']",Technology
18607,0.0,1.0,0.0,0.0,2021-01-29,"Richard A. Berger, MD",True,3.0,True,False,False,False,True,False,False,"['berger', 'richard', 'md']",Other
18608,0.0,1.0,0.0,0.0,2021-01-29,Victory Innovations,False,3.0,True,False,False,False,True,False,False,"['victory', 'innovations']",Other
18609,0.0,1.0,0.0,0.0,2021-01-29,Universal Logistics Holdings,True,30.0,True,False,True,False,True,False,False,"['universal', 'logistics', 'holdings']",Corporation
18610,0.0,0.0,1.0,0.0,2021-02-01,Eagle Bank,False,9.0,False,False,False,True,False,False,False,"['bank', 'eagle']",Finance
18611,0.0,1.0,0.0,0.0,2021-02-01,Evangelical Presbyterian Church,False,1.0,True,False,False,False,True,False,False,"['church', 'evangelical', 'presbyterian']",Technology
18612,0.0,1.0,0.0,0.0,2021-02-01,St. Mary's Credit Union,False,2.0,False,False,False,True,False,False,False,"['union', 'mary', 'credit']",Healthcare
18613,0.0,1.0,0.0,0.0,2021-02-01,Gonzaga University,True,2.0,True,False,False,False,False,False,False,"['gonzaga', 'university']",Other
18614,0.0,1.0,0.0,0.0,2021-02-01,Brotherhood's Relief & Compensation Fund,True,590.0,True,True,False,False,True,False,False,"['relief', 'compensation', 'brotherhood', 'fund']",Finance
18615,0.0,1.0,0.0,0.0,2021-02-01,The Abaco Club on Winding Bay,True,6.0,False,False,False,True,False,False,False,"['club', 'bay', 'winding', 'abaco']",Corporation
18616,0.0,1.0,0.0,0.0,2021-02-01,Hebron Academy,False,33.0,True,False,False,False,True,False,False,"['hebron', 'academy']",Technology
18617,0.0,1.0,0.0,0.0,2021-02-02,Robert Half International Inc.,True,1.0,True,False,False,False,True,False,False,"['international', 'inc', 'robert', 'half']",Corporation
18618,0.0,1.0,0.0,0.0,2021-02-02,"Siskind Susser, PC",True,3.0,True,False,True,False,True,False,False,"['susser', 'pc', 'siskind']",Other
18619,0.0,1.0,0.0,0.0,2021-02-02,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18620,0.0,0.0,1.0,0.0,2021-02-02,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18621,0.0,1.0,0.0,0.0,2021-02-02,Ardent Credit Union,True,296.0,True,True,True,False,True,False,False,"['ardent', 'union', 'credit']",Healthcare
18622,0.0,1.0,0.0,0.0,2021-02-02,Reliant Federal Credit Union,True,4.0,True,True,False,False,True,False,False,"['federal', 'union', 'reliant', 'credit']",Healthcare
18623,0.0,1.0,0.0,0.0,2021-02-02,SAVERS BANK,False,1.0,False,False,False,True,False,False,False,"['savers', 'bank']",Finance
18624,0.0,1.0,0.0,0.0,2021-02-02,"Warehouse Services, Inc.",True,1.0,True,True,False,False,True,False,False,"['inc', 'warehouse', 'services']",Corporation
18625,0.0,1.0,0.0,0.0,2021-02-02,"Glatt, Maney, Kling & Rufer, CPAs P.C.",True,76.0,True,False,False,False,True,False,False,"['glatt', 'kling', 'maney', 'cpas', 'rufer']",Other
18626,0.0,1.0,0.0,0.0,2021-02-02,Porter & Curtis LLC,False,39.0,False,False,True,False,False,False,False,"['curtis', 'llc', 'porter']",Corporation
18627,0.0,1.0,0.0,0.0,2021-02-03,New Canaan Country School,False,15.0,True,False,False,False,True,False,False,"['country', 'new', 'school', 'canaan']",Technology
18628,0.0,1.0,0.0,0.0,2021-02-03,Lutheran High School Association of Nassau & Suffolk Counties,False,5.0,True,False,False,False,True,False,False,"['association', 'high', 'lutheran', 'nassau', 'suffolk', 'counties', 'school']",Corporation
18629,0.0,1.0,0.0,0.0,2021-02-03,"Carparts.com f/k/a U.S. Auto Parts Network, Inc.",True,12.0,True,False,True,False,True,False,False,"['auto', 'inc', 'network', 'parts']",Technology
18630,0.0,1.0,0.0,0.0,2021-02-03,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18631,0.0,1.0,0.0,0.0,2021-02-03,Main Street Bank,False,1.0,False,False,False,True,False,False,False,"['street', 'main', 'bank']",Finance
18632,0.0,1.0,0.0,0.0,2021-02-03,Dedham Savings,True,1.0,False,True,False,False,False,False,False,"['savings', 'dedham']",Finance
18633,0.0,0.0,1.0,0.0,2021-02-03,"U.S. Bank, N.A.",True,9.0,True,False,False,False,True,False,False,['bank'],Finance
18634,0.0,1.0,0.0,0.0,2021-02-04,Watertown Savings Bank,False,8.0,False,False,False,True,False,False,False,"['savings', 'watertown', 'bank']",Finance
18635,0.0,1.0,0.0,0.0,2021-02-04,The Lamplighter School,False,4.0,True,False,False,False,True,False,False,"['lamplighter', 'school']",Other
18636,0.0,1.0,0.0,0.0,2021-02-04,City of Philadelphia,True,43.0,True,False,True,False,True,False,False,"['philadelphia', 'city']",Other
18637,0.0,1.0,0.0,0.0,2021-02-04,Faith Bible Church,True,1.0,True,False,False,False,True,False,False,"['faith', 'church', 'bible']",Other
18638,0.0,1.0,0.0,0.0,2021-02-05,Rockland Trust,True,1.0,False,True,False,False,True,False,False,"['trust', 'rockland']",Other
18639,0.0,1.0,0.0,0.0,2021-02-05,"Koch Industries, Inc",True,1.0,True,False,False,False,True,False,False,"['inc', 'koch', 'industries']",Corporation
18640,0.0,1.0,0.0,0.0,2021-02-05,"JPMorgan Chase Bank, N.A.",True,1.0,False,True,False,False,False,False,False,"['chase', 'bank', 'jpmorgan']",Finance
18641,0.0,0.0,1.0,0.0,2021-02-05,US Claims Capital LLC,True,76.0,True,True,False,False,True,False,False,"['us', 'capital', 'claims', 'llc']",Technology
18642,0.0,1.0,0.0,0.0,2021-02-05,"Ameriprise Financial, Inc",True,2.0,True,True,False,False,True,False,False,"['financial', 'inc', 'ameriprise']",Healthcare
18643,0.0,1.0,0.0,0.0,2021-02-05,"Great Clips, Inc.",True,2.0,True,False,False,False,True,False,False,"['great', 'inc', 'clips']",Corporation
18644,0.0,1.0,0.0,0.0,2021-02-05,Syracuse University,True,829.0,True,False,False,False,True,False,False,"['university', 'syracuse']",Other
18645,0.0,1.0,0.0,0.0,2021-02-05,Cape Cod Five,False,2.0,False,True,False,True,False,False,False,"['cod', 'cape', 'five']",Technology
18646,0.0,1.0,0.0,0.0,2021-02-05,Sunrise Global Marketing LLC d/b/a Greenworks Tools,True,3.0,False,False,False,True,False,False,False,"['tools', 'sunrise', 'greenworks', 'global', 'marketing', 'llc']",Finance
18647,0.0,1.0,0.0,0.0,2021-02-05,"Carvana, LLC",True,1.0,False,False,True,False,True,False,False,"['llc', 'carvana']",Technology
18648,0.0,0.0,1.0,0.0,2021-02-05,The Bostwick-Braun Company,True,5.0,False,False,True,False,True,False,False,['company'],Corporation
18649,0.0,1.0,0.0,0.0,2021-02-05,"Simms Fishing Products, LLC",True,48.0,False,False,False,True,False,False,False,"['fishing', 'products', 'llc', 'simms']",Corporation
18650,0.0,0.0,1.0,0.0,2021-02-06,"The Honey Baked Ham Company, LLC",True,1229.0,True,True,False,False,True,False,False,"['ham', 'llc', 'baked', 'company', 'honey']",Corporation
18651,0.0,1.0,0.0,0.0,2021-02-08,Washington International School,False,1.0,True,False,False,False,True,False,False,"['international', 'school', 'washington']",Corporation
18652,0.0,1.0,0.0,0.0,2021-02-08,Roman Catholic Diocese of Lafayette-in-Indiana,False,3.0,False,True,False,False,False,False,False,"['roman', 'catholic', 'diocese']",Technology
18653,0.0,1.0,0.0,0.0,2021-02-08,The Windsor School,False,752.0,True,True,False,False,True,False,False,"['school', 'windsor']",Other
18654,0.0,1.0,0.0,0.0,2021-02-08,WINCHESTER SAVINGS BANK,False,1.0,False,False,False,True,False,False,True,"['savings', 'winchester', 'bank']",Finance
18655,0.0,0.0,1.0,0.0,2021-02-08,Mortgage Bankers Association,True,6.0,False,False,False,True,False,False,False,"['association', 'bankers', 'mortgage']",Finance
18656,0.0,1.0,0.0,0.0,2021-02-08,Commonwealth Financial Network,True,1.0,True,True,False,False,True,False,False,"['financial', 'network', 'commonwealth']",Healthcare
18657,0.0,1.0,0.0,0.0,2021-02-08,"Town of Ludlow, Massachusetts",True,1153.0,False,False,False,False,True,False,False,"['ludlow', 'town', 'massachusetts']",Other
18658,0.0,1.0,0.0,0.0,2021-02-08,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18659,0.0,1.0,0.0,0.0,2021-02-08,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18660,0.0,0.0,1.0,0.0,2021-02-08,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18661,0.0,1.0,0.0,0.0,2021-02-08,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18662,0.0,1.0,0.0,0.0,2021-02-08,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,"['one', 'mutual', 'bank']",Finance
18663,0.0,1.0,0.0,0.0,2021-02-08,"Giles Automotive, Inc.",True,2.0,False,False,False,False,True,False,False,"['giles', 'inc', 'automotive']",Corporation
18664,0.0,1.0,0.0,0.0,2021-02-09,Fletcher Tilton PC,True,22.0,True,False,False,False,True,False,False,"['tilton', 'fletcher', 'pc']",Other
18665,0.0,1.0,0.0,0.0,2021-02-09,"Wells Fargo Bank, N.A.",True,4.0,False,True,False,False,True,False,False,"['fargo', 'bank', 'wells']",Finance
18666,0.0,1.0,0.0,0.0,2021-02-09,St. John's School,False,9.0,True,True,False,False,True,False,False,"['john', 'school']",Other
18667,0.0,0.0,1.0,0.0,2021-02-09,"Globalstar, Inc.",True,5.0,False,True,False,False,True,False,False,"['globalstar', 'inc']",Corporation
18668,0.0,1.0,0.0,0.0,2021-02-09,Great Northern Corporation,True,3.0,True,True,True,False,True,False,False,"['great', 'northern', 'corporation']",Corporation
18669,0.0,1.0,0.0,0.0,2021-02-09,Southwest Veterinary Hospital,True,1.0,False,False,False,True,True,False,False,"['veterinary', 'hospital', 'southwest']",Other
18670,0.0,1.0,0.0,0.0,2021-02-10,"High Falls Advisors, Inc.",True,12.0,False,True,True,False,False,False,False,"['advisors', 'falls', 'inc', 'high']",Corporation
18671,0.0,1.0,0.0,0.0,2021-02-10,"City of Ellensburg, Washington",True,3.0,False,False,True,False,True,False,False,"['ellensburg', 'city', 'washington']",Other
18672,0.0,1.0,0.0,0.0,2021-02-10,Laurel School,False,14.0,True,False,False,False,True,False,False,"['laurel', 'school']",Other
18673,0.0,1.0,0.0,0.0,2021-02-10,Main Street Bank,False,2.0,False,False,False,True,False,False,False,"['street', 'main', 'bank']",Finance
18674,0.0,1.0,0.0,0.0,2021-02-10,Spaulding Rehabilitation Network,True,1.0,False,False,False,False,False,False,False,"['network', 'rehabilitation', 'spaulding']",Other
18675,0.0,0.0,1.0,0.0,2021-02-10,The Savings Bank,True,1.0,False,True,False,False,True,False,False,"['savings', 'bank']",Finance
18676,0.0,1.0,0.0,0.0,2021-02-10,"DACdb, LLC",True,23.0,False,False,False,True,True,False,False,"['llc', 'dacdb']",Corporation
18677,0.0,1.0,0.0,0.0,2021-02-10,"American Express Travel Related Services Company, Inc.",False,30.0,False,False,False,True,False,False,False,"['express', 'services', 'travel', 'related', 'american', 'company', 'inc']",Technology
18678,0.0,1.0,0.0,0.0,2021-02-11,The Village Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'village']",Finance
18679,0.0,1.0,0.0,0.0,2021-02-11,The Village Bank,False,2.0,False,False,False,True,False,False,False,"['bank', 'village']",Finance
18680,0.0,1.0,0.0,0.0,2021-02-11,The Village Bank,False,1.0,False,False,False,True,False,False,False,"['bank', 'village']",Finance
18681,0.0,1.0,0.0,0.0,2021-02-11,"Reliant Medical Group, Inc.",False,1.0,True,False,False,False,True,False,False,"['medical', 'inc', 'reliant', 'group']",Technology
18682,0.0,1.0,0.0,0.0,2021-02-11,Principal Life Insurance Company,True,1.0,True,False,True,False,True,False,False,"['principal', 'life', 'insurance', 'company']",Finance
18683,0.0,1.0,0.0,0.0,2021-02-11,"Norwood School, Inc.",False,2.0,False,True,False,False,True,False,False,"['norwood', 'inc', 'school']",Corporation
18684,0.0,1.0,0.0,0.0,2021-02-11,Light Tower Financial Strategies,True,175.0,True,True,False,False,True,False,False,"['light', 'strategies', 'financial', 'tower']",Healthcare
18685,0.0,1.0,0.0,0.0,2021-02-11,"Walsh Brothers Construction, Inc.",True,312.0,True,True,True,False,True,False,False,"['construction', 'inc', 'brothers', 'walsh']",Corporation
18686,0.0,1.0,0.0,0.0,2021-02-11,"Citywide Home Loans, LLC",True,131.0,True,True,True,True,True,False,False,"['citywide', 'home', 'loans', 'llc']",Corporation
18687,0.0,1.0,0.0,0.0,2021-02-11,"Wells Fargo Bank, N.A.",True,1.0,False,True,False,False,True,False,False,"['fargo', 'bank', 'wells']",Finance
18688,0.0,1.0,0.0,0.0,2021-02-11,South Jersey Industries,True,4.0,True,True,False,False,True,False,False,"['industries', 'south', 'jersey']",Corporation
18689,0.0,1.0,0.0,0.0,2021-02-11,"Rakuten USA, Inc. DBA Rakuten Americas",True,252.0,True,False,False,False,True,False,False,"['rakuten', 'americas', 'usa', 'dba']",Technology
18690,0.0,1.0,0.0,0.0,2021-02-11,Berwick Academy,False,128.0,True,False,False,False,True,False,False,"['berwick', 'academy']",Technology
